algorithm,task,expression
xgboost,146824,"make_tuple(332, 0.18606354801011682, 7, 0.0011729761151694983, mcp, expit(3), 10, 2, expit(mcp), 0.4746809105449463)"
xgboost,43,"make_tuple(332, 0.18606354801011682, 7, 0.0011729761151694983, mcp, expit(3), 10, 2, expit(mcp), 0.4746809105449463)"
xgboost,167141,"make_tuple(406, 0.18606945813959896, mul(21, mcp), 0.001173370032034621, add(mcp, mkd), expit(add(3, pow(0.011961873589726594, mcp))), 10, sub(2, max(mkd, 0.06802152097350662)), add(0.02539752556676492, expit(mcp)), 0.47486972820384626)"
xgboost,146606,"make_tuple(392, 0.13143203458812874, sub(pow(n, mkd), xvar), 0.0013146254647656247, sub(mcp, 0.02060530777917647), expit(2), 13, mul(2, 0.6972522851825773), 0.8525282149903696, 0.5736614050208584)"
xgboost,168332,"make_tuple(406, 0.1869131202039268, max(sub(15, m), 0.025349543511972567), 0.002130001272492363, mcp, expit(3), 10, 2, 0.8391847818299779, expit(0))"
xgboost,3903,"make_tuple(406, 0.18606945813959896, mul(21, mcp), 0.001173370032034621, add(mcp, mkd), expit(add(3, pow(0.011961873589726594, mcp))), 10, sub(2, max(mkd, 0.06802152097350662)), add(0.02539752556676492, expit(mcp)), 0.47486972820384626)"
xgboost,3,"make_tuple(406, 0.18606945813959896, mul(21, mcp), 0.001173370032034621, add(mcp, mkd), expit(add(3, pow(0.011961873589726594, mcp))), 10, sub(2, max(mkd, 0.06802152097350662)), add(0.02539752556676492, expit(mcp)), 0.47486972820384626)"
xgboost,3573,"make_tuple(406, 0.1869131202039268, max(sub(15, m), 0.025349543511972567), 0.002130001272492363, mcp, expit(3), 10, 2, 0.8391847818299779, expit(0))"
xgboost,2073,"make_tuple(392, 0.13116227935621486, 1, 0.0013131595975709627, mcp, expit(3), 14, pow(3, 0.3078890079650637), 0.8525214804578951, 0.4687202474241264)"
xgboost,6,"make_tuple(761, 0.07966650697291455, mcp, 0.0008785333946850844, mcp, 0.9112643001143254, 10, add(1, 0.4032639145151193), 0.8850316458068457, 0.5021260241282697)"
xgboost,146818,"make_tuple(392, 0.13116097670475613, 1, 0.001172329220243509, mcp, expit(3), 13, pow(m, mcp), 0.8530648582197966, 0.4686065621148006)"
xgboost,18,"make_tuple(392, 0.13116227935621486, 1, 0.0013131595975709627, mcp, expit(3), 14, pow(3, 0.3078890079650637), 0.8525214804578951, 0.4687202474241264)"
xgboost,2074,"make_tuple(388, 0.13138991782141327, 1, 0.001931382044558459, mcp, expit(3), 13, 2, expit(2), 0.5436851210544252)"
xgboost,7592,"make_tuple(332, 0.1554204641350656, 1.0961387932884734, 0.0012220004047060235, mcp, expit(3), 13, 2, expit(2), 0.4908564188668768)"
xgboost,190411,"make_tuple(388, 0.13138991782141327, 1, 0.001931382044558459, mcp, expit(3), 13, 2, expit(2), 0.5436851210544252)"
xgboost,167121,"make_tuple(388, 0.13147125615360206, mul(pow(mkd, xvar), if_gt(0.08846366534481985, xvar, 444, 8)), 0.001931617996817243, mul(add(0.10697851882496685, mcp), mcp), expit(2), 13, pow(3, 0.260264372746268), 0.8476114115169229, 0.6328985723662559)"
xgboost,31,"make_tuple(388, 0.15617718228021327, truediv(mcp, 0.05075205550110636), 0.0012211394077442242, mcp, expit(3), 13, 2, expit(2), 0.49002256370339636)"
xgboost,3904,"make_tuple(332, 0.1554204641350656, 1.0961387932884734, 0.0012220004047060235, mcp, expit(3), 13, 2, expit(2), 0.4908564188668768)"
xgboost,14965,"make_tuple(388, 0.13147125615360206, mul(pow(mkd, xvar), if_gt(0.08846366534481985, xvar, 444, 8)), 0.001931617996817243, mul(add(0.10697851882496685, mcp), mcp), expit(2), 13, pow(3, 0.260264372746268), 0.8476114115169229, 0.6328985723662559)"
xgboost,10106,"make_tuple(388, 0.13147125615360206, mul(pow(mkd, xvar), if_gt(0.08846366534481985, xvar, 444, 8)), 0.001931617996817243, mul(add(0.10697851882496685, mcp), mcp), expit(2), 13, pow(3, 0.260264372746268), 0.8476114115169229, 0.6328985723662559)"
xgboost,167140,"make_tuple(332, 0.15534628746521484, truediv(1, xvar), 0.0011172796617508634, mul(mcp, add(mcp, mcp)), expit(3), 13, pow(2, 0.4886647503764212), expit(if_gt(mkd, 0.004294644461302886, 2, mcp)), 0.4908694872597881)"
xgboost,3893,"make_tuple(332, 0.15534628746521484, truediv(1, xvar), 0.0011172796617508634, mul(mcp, add(mcp, mcp)), expit(3), 13, pow(2, 0.4886647503764212), expit(if_gt(mkd, 0.004294644461302886, 2, mcp)), 0.4908694872597881)"
xgboost,167125,"make_tuple(394, 0.13137589000927408, truediv(mcp, xvar), 0.0019323127794497544, mcp, sub(1, 0.05337118756965295), 13, pow(m, mcp), 0.8476979915116061, 0.4897051687015945)"
xgboost,168909,"make_tuple(388, 0.13138991782141327, 1, 0.001931382044558459, mcp, expit(3), 13, 2, expit(2), 0.5436851210544252)"
xgboost,190412,"make_tuple(388, 0.15617718228021327, truediv(mcp, 0.05075205550110636), 0.0012211394077442242, mcp, expit(3), 13, 2, expit(2), 0.49002256370339636)"
xgboost,9976,"make_tuple(398, 0.13143585106687156, max(truediv(0.14133469999786083, xvar), xvar), 0.0011971769460983638, add(mul(mul(xvar, 4), pow(mcp, m)), truediv(0.03346884669665077, if_gt(0.2423087137600487, rc, 9, xvar))), expit(3), 13, 1.4029923575875596, 0.8420881895334179, expit(mcp))"
xgboost,3902,"make_tuple(388, 0.13138991782141327, 1, 0.001931382044558459, mcp, expit(3), 13, 2, expit(2), 0.5436851210544252)"
xgboost,3907,"make_tuple(394, 0.13137589000927408, truediv(mcp, xvar), 0.0019323127794497544, mcp, sub(1, 0.05337118756965295), 13, pow(m, mcp), 0.8476979915116061, 0.4897051687015945)"
xgboost,9910,"make_tuple(398, 0.13143585106687156, max(truediv(0.14133469999786083, xvar), xvar), 0.0011971769460983638, add(mul(mul(xvar, 4), pow(mcp, m)), truediv(0.03346884669665077, if_gt(0.2423087137600487, rc, 9, xvar))), expit(3), 13, 1.4029923575875596, 0.8420881895334179, expit(mcp))"
xgboost,15,"make_tuple(398, 0.13143585106687156, max(truediv(0.14133469999786083, xvar), xvar), 0.0011971769460983638, add(mul(mul(xvar, 4), pow(mcp, m)), truediv(0.03346884669665077, if_gt(0.2423087137600487, rc, 9, xvar))), expit(3), 13, 1.4029923575875596, 0.8420881895334179, expit(mcp))"
xgboost,9978,"make_tuple(388, 0.13138991782141327, 1, 0.001931382044558459, mcp, expit(3), 13, 2, expit(2), 0.5436851210544252)"
xgboost,189927,"make_tuple(388, 0.13143585106687156, max(truediv(0.13523818295090193, xvar), xvar), 0.0011973992086489137, add(mul(4, pow(mcp, m)), truediv(0.03346884669665077, 9)), expit(3), 13, 1.4029923575875596, 0.84773066092036, 0.5743161020271148)"
xgboost,3510,"make_tuple(388, 0.13138991782141327, 1, 0.001931382044558459, mcp, expit(3), 13, 2, expit(2), 0.5436851210544252)"
xgboost,9970,"make_tuple(398, 0.13143585106687156, max(truediv(0.14133469999786083, xvar), xvar), 0.0011971769460983638, add(mul(mul(xvar, 4), pow(mcp, m)), truediv(0.03346884669665077, if_gt(0.2423087137600487, rc, 9, xvar))), expit(3), 13, 1.4029923575875596, 0.8420881895334179, expit(mcp))"
xgboost,3549,"make_tuple(388, 0.15617718228021327, truediv(mcp, 0.05075205550110636), 0.0012211394077442242, mcp, expit(3), 13, 2, expit(2), 0.49002256370339636)"
xgboost,168912,"make_tuple(394, 0.1358062736158629, mul(mcp, 17), 0.003566140101538831, truediv(mcp, 8), expit(2), 10, 1.279237031323451, 0.7881480806503566, 0.6882424604542356)"
xgboost,168908,"make_tuple(394, 0.13292797531179243, 1.037305508108986, mul(mkd, mcp), mul(mcp, add(mcp, min(mcp, xvar))), mul(3, 0.30241460806073756), 10, sub(2, 0.7056097802611974), 0.7965698428338274, 0.6874544464915203)"
xgboost,3560,"make_tuple(358, 0.1862112493800637, add(mkd, mul(add(mcp, mcp), min(po, 10))), 0.0021175337196928526, truediv(max(pow(mcp, xvar), 0.12423223118472405), m), expit(2), 9, add(2, 0.07570352627075246), 0.7798759663971853, 0.5659011715348317)"
xgboost,12,"make_tuple(394, 0.13464138142524187, 1.05047363369243, mul(mkd, 0.19328185918995433), truediv(add(mcp, mcp), m), expit(2), 10, 1.294426182465596, expit(1), 0.6811092750568455)"
xgboost,9957,"make_tuple(358, 0.1862112493800637, add(mkd, mul(add(mcp, mcp), min(po, 10))), 0.0021175337196928526, truediv(max(pow(mcp, xvar), 0.12423223118472405), m), expit(2), 9, add(2, 0.07570352627075246), 0.7798759663971853, 0.5659011715348317)"
xgboost,145681,"make_tuple(323, 0.18606185094887498, 3, 0.0021196809123881387, mcp, po, 10, 1.5114618221756533, expit(1), 0.5661703162658472)"
xgboost,146800,"make_tuple(394, 0.1358062736158629, mul(mcp, 17), 0.003566140101538831, truediv(mcp, 8), expit(2), 10, 1.279237031323451, 0.7881480806503566, 0.6882424604542356)"
xgboost,49,"make_tuple(394, 0.13466008426783985, 1, mul(0.1939254967037123, mkd), mul(mcp, add(mcp, mcp)), expit(2), 10, pow(m, mcp), 0.785917340252008, if_gt(5, m, 0.7984486732408366, 0.3306458902720429))"
xgboost,14971,"make_tuple(357, 0.1870984723909404, mul(20, mcp), 0.0021303817650713975, mcp, expit(2), 9, sub(2, 0.6466459605569062), expit(1), 0.5640667910198246)"
xgboost,14952,"make_tuple(394, 0.1358062736158629, mul(mcp, 17), 0.003566140101538831, truediv(mcp, 8), expit(2), 10, 1.279237031323451, 0.7881480806503566, 0.6882424604542356)"
xgboost,125920,"make_tuple(323, 0.18606185094887498, 3, 0.0021196809123881387, mcp, po, 10, 1.5114618221756533, expit(1), 0.5661703162658472)"
xgboost,3481,"make_tuple(394, 0.13466008426783985, 1, mul(0.1939254967037123, mkd), mul(mcp, add(mcp, mcp)), expit(2), 10, pow(m, mcp), 0.785917340252008, if_gt(5, m, 0.7984486732408366, 0.3306458902720429))"
xgboost,53,"make_tuple(358, 0.1862112493800637, add(mkd, mul(add(mcp, mcp), min(po, 10))), 0.0021175337196928526, truediv(max(pow(mcp, xvar), 0.12423223118472405), m), expit(2), 9, add(2, 0.07570352627075246), 0.7798759663971853, 0.5659011715348317)"
xgboost,10101,"make_tuple(357, 0.1870984723909404, mul(20, mcp), 0.0021303817650713975, mcp, expit(2), 9, sub(2, 0.6466459605569062), expit(1), 0.5640667910198246)"
xgboost,146212,"make_tuple(394, 0.1346630010320899, 1.0508978287680708, 0.0023064640571435814, mul(mcp, add(mcp, mcp)), expit(2), 10, 1.2942125639859148, expit(1), 0.6879378514961747)"
xgboost,32,"make_tuple(394, 0.13464138142524187, 1.05047363369243, mul(mkd, 0.19328185918995433), truediv(add(mcp, mcp), m), expit(2), 10, 1.294426182465596, expit(1), 0.6811092750568455)"
xgboost,146195,"make_tuple(357, 0.1870984723909404, mul(20, mcp), 0.0021303817650713975, min(mcp, xvar), expit(2), if_gt(p, n, mkd, 9), sub(2, 0.6466459605569062), expit(1), 0.5640667910198246)"
xgboost,14970,"make_tuple(394, 0.13483013068616254, mul(mcp, 15), 0.002302452232606755, mul(mcp, 0.1225570810113437), 0.905014046407117, 10, pow(10, 0.1109831520895588), 0.7909164467385054, 0.6541564913905152)"
xgboost,11,"make_tuple(358, 0.1862112493800637, add(mkd, mul(add(mcp, mcp), min(po, 10))), 0.0021175337196928526, truediv(max(pow(mcp, xvar), 0.12423223118472405), m), expit(2), 9, add(2, 0.07570352627075246), 0.7798759663971853, 0.5659011715348317)"
xgboost,9981,"make_tuple(328, 0.186259036909731, 3, 0.0020983968801363668, mcp, 5, 10, 2, expit(1), 0.5648794678300317)"
xgboost,22,"make_tuple(394, 0.1346630010320899, 1.0508978287680708, 0.0023064640571435814, mul(mcp, add(mcp, mcp)), expit(2), 10, 1.2942125639859148, expit(1), 0.6879378514961747)"
xgboost,167124,"make_tuple(394, 0.1346630010320899, 1.0508978287680708, 0.0023064640571435814, mul(mcp, add(mcp, mcp)), expit(2), 10, 1.2942125639859148, expit(1), 0.6879378514961747)"
xgboost,168910,"make_tuple(328, 0.186259036909731, 3, 0.0020983968801363668, mcp, 5, 10, 2, expit(1), 0.5648794678300317)"
xgboost,3945,"make_tuple(323, 0.1866799338798361, 3, 0.003555296091896896, mcp, 7, 10, 1.5116393650091713, expit(1), 0.5652566834562361)"
xgboost,125922,"make_tuple(398, 0.13116804294777584, 1, 0.0012206992376245262, mul(mcp, add(mcp, mcp)), 0.8731507245585436, 13, 1.4016326679639628, expit(2), 0.5092264347253778)"
xgboost,3913,"make_tuple(332, 0.19216115837240036, 7, 0.002130608263185923, mcp, expit(3), 13, 2, expit(1), expit(0.06530387635784787))"
xgboost,9986,"make_tuple(398, 0.13116804294777584, 1, 0.0012206992376245262, mul(mcp, add(mcp, mcp)), 0.8731507245585436, 13, 1.4016326679639628, expit(2), 0.5092264347253778)"
xgboost,168911,"make_tuple(334, 0.18610344103843904, mul(mcp, 21), 0.002134766402852577, mcp, expit(3), 10, 2, mul(26, 0.032261295843767836), 0.4910044640856647)"
xgboost,10090,"make_tuple(392, 0.13116926904685688, 1.0475690995805895, 0.0010114697388588863, mul(mcp, add(mcp, mcp)), expit(3), 13, add(1, 0.40342621360501474), expit(2), 0.5097165530783565)"
xgboost,14954,"make_tuple(332, 0.19216115837240036, 7, 0.002130608263185923, mcp, expit(3), 13, 2, expit(1), expit(0.06530387635784787))"
xgboost,146820,"make_tuple(334, 0.18613011393315657, mul(mcp, 21), 0.00213506518476473, mcp, expit(3), 10, 2, 0.8393315335028527, 0.4908187531427879)"
xgboost,219,"make_tuple(400, 0.13117064533958722, truediv(1, xvar), truediv(mkd, 3), mul(add(mcp, mcp), mcp), expit(2), 13, 1.4034174645379456, 0.8421477113364885, 0.5075927423348509)"
xgboost,9985,"make_tuple(398, 0.13116804294777584, 1, 0.0012206992376245262, mul(mcp, add(mcp, mcp)), 0.8731507245585436, 13, 1.4016326679639628, expit(2), 0.5092264347253778)"
xgboost,3022,"make_tuple(392, 0.13116926904685688, 1.0475690995805895, 0.0010114697388588863, mul(mcp, add(mcp, mcp)), expit(3), 13, add(1, 0.40342621360501474), expit(2), 0.5097165530783565)"
xgboost,168335,"make_tuple(332, 0.19168876480395652, 7, 0.0021381818937148737, mcp, expit(3), 13, 2, mul(26, 0.032261295843767836), 0.49038286962494415)"
xgboost,10093,"make_tuple(334, 0.18606634475486053, mul(mcp, 21), 0.0021340417232154716, mcp, mul(0.3179975970233279, sub(3, mkd)), 10, 2, mul(0.2794321865313982, 3), truediv(4, min(p, 9)))"
xgboost,167211,"make_tuple(334, 0.18613011393315657, mul(mcp, 21), 0.00213506518476473, mcp, expit(3), 10, 2, 0.8393315335028527, 0.4908187531427879)"
xgboost,9952,"make_tuple(398, 0.13116804294777584, 1, 0.0012206992376245262, mul(mcp, add(mcp, mcp)), 0.8731507245585436, 13, 1.4016326679639628, expit(2), 0.5092264347253778)"
xgboost,23,"make_tuple(332, 0.19216115837240036, 7, 0.002130608263185923, mcp, expit(3), 13, 2, expit(1), expit(0.06530387635784787))"
xgboost,3493,"make_tuple(398, 0.13116804294777584, 1, 0.0012206992376245262, mul(mcp, add(mcp, mcp)), 0.8731507245585436, 13, 1.4016326679639628, expit(2), 0.5092264347253778)"
xgboost,9946,"make_tuple(400, 0.13117064533958722, truediv(1, xvar), 0.0013144816116048377, mul(add(mcp, mcp), mcp), expit(3), 13, 1.4034174645379456, 0.8421477113364885, 0.5075927423348509)"
xgboost,37,"make_tuple(334, 0.18606634475486053, mul(mcp, 21), 0.0021340417232154716, mcp, mul(0.3179975970233279, sub(3, mkd)), 10, 2, mul(0.2794321865313982, 3), truediv(4, min(p, 9)))"
xgboost,146819,"make_tuple(335, 0.1862002434426543, pow(54, mcp), 0.0018806693176147847, mcp, expit(3), 10, 2, expit(1), expit(0.06667989193368143))"
xgboost,168338,"make_tuple(332, 0.19216115837240036, 7, 0.002130608263185923, mcp, expit(3), 13, 2, expit(1), expit(0.06530387635784787))"
xgboost,3918,"make_tuple(398, 0.13116804294777584, 1, 0.0012206992376245262, mul(mcp, add(mcp, mcp)), 0.8731507245585436, 13, 1.4016326679639628, expit(2), 0.5092264347253778)"
xgboost,146607,"make_tuple(392, 0.13116926904685688, 1.0475690995805895, 0.0010114697388588863, mul(mcp, add(mcp, mcp)), expit(3), 13, add(1, 0.40342621360501474), expit(2), 0.5097165530783565)"
xgboost,146821,"make_tuple(398, 0.13116711954889756, 1.0475861166244733, 0.001017638761063848, mul(add(mcp, mcp), mcp), expit(3), if_gt(p, n, 0.012466440661097332, 13), pow(m, mcp), 0.8420987546729755, 0.5087634469610325)"
xgboost,168339,"make_tuple(332, 0.19218057362715846, mul(21, mcp), 0.002130153029060948, mcp, expit(3), 13, 2, 0.8521525511487135, truediv(33, 68))"
xgboost,9956,"make_tuple(332, 0.19244917904440942, mul(max(add(mkd, mcp), if_gt(1587, p, 0.08560324502059792, 4)), mul(mcp, 18)), 0.0021545579280359485, mcp, sub(truediv(26, 27), mkd), 13, add(2, if_gt(0.10317517866783196, xvar, 75, 0.08209692235829769)), 0.8522354851571015, 0.4910333817775409)"
xgboost,168331,"make_tuple(331, 0.19242206339691081, if_gt(203, mul(60, m), 13, 0.00556409638172856), 0.0021302534905191304, mcp, expit(3), 13, 2, expit(mcp), expit(0.2573626915888992))"
xgboost,9977,"make_tuple(332, 0.19246513817623861, min(po, if_gt(if_gt(p, 53, mul(5, m), m), 10, 0.005600781652589946, 15)), 0.002124067394437197, mcp, expit(3), 13, add(0.08136996884157019, 2), 0.6697081463064906, 0.5649046683517427)"
xgboost,168336,"make_tuple(332, 0.1923664350528732, mul(21, mcp), 0.0021751636135252865, mcp, expit(3), 13, add(0.07592294431641818, 2), sub(1, 0.14740403231693214), 0.490015855523482)"
xgboost,3021,"make_tuple(332, 0.19246513817623861, min(po, if_gt(if_gt(p, 53, mul(5, m), m), 10, 0.005600781652589946, 15)), 0.002124067394437197, mcp, expit(3), 13, add(0.08136996884157019, 2), 0.6697081463064906, 0.5649046683517427)"
xgboost,24,"make_tuple(332, 0.19218057362715846, mul(21, mcp), 0.002130153029060948, mcp, expit(3), 13, 2, 0.8521525511487135, truediv(33, 68))"
xgboost,58,"make_tuple(335, 0.19219069919210213, mul(19, if_gt(0.40105573257430593, mcp, mkd, mcp)), 0.0021291358150633587, mcp, 0.9446784531031586, 13, 2, 0.8521544288823446, 0.4918823618905859)"
xgboost,9960,"make_tuple(332, 0.19244917904440942, mul(max(add(mkd, mcp), if_gt(1587, p, 0.08560324502059792, 4)), mul(mcp, 18)), 0.0021545579280359485, mcp, sub(truediv(26, 27), mkd), 13, add(2, if_gt(0.10317517866783196, xvar, 75, 0.08209692235829769)), 0.8522354851571015, 0.4910333817775409)"
xgboost,3561,"make_tuple(332, 0.19246513817623861, min(po, if_gt(if_gt(p, 53, mul(5, m), m), 10, 0.005600781652589946, 15)), 0.002124067394437197, mcp, expit(3), 13, add(0.08136996884157019, 2), 0.6697081463064906, 0.5649046683517427)"
xgboost,168868,"make_tuple(397, 0.13144609032231314, 1.0337421851848523, 0.0011731321494401743, mul(add(truediv(0.02351581016052889, xvar), mcp), add(mcp, mcp)), sub(0.9673770196107625, mkd), 13, pow(m, mcp), truediv(70, 83), 0.5086225995791496)"
xgboost,28,"make_tuple(332, 0.19244917904440942, mul(max(add(mkd, mcp), if_gt(1587, p, 0.08560324502059792, 4)), mul(mcp, 18)), 0.0021545579280359485, mcp, sub(truediv(26, 27), mkd), 13, add(2, if_gt(0.10317517866783196, xvar, 75, 0.08209692235829769)), 0.8522354851571015, 0.4910333817775409)"
xgboost,9971,"make_tuple(332, 0.19218057362715846, mul(21, mcp), 0.002130153029060948, mcp, expit(3), 13, 2, 0.8521525511487135, truediv(33, 68))"
xgboost,45,"make_tuple(332, 0.19246513817623861, min(po, if_gt(if_gt(p, 53, mul(5, m), m), 10, 0.005600781652589946, 15)), 0.002124067394437197, mcp, expit(3), 13, add(0.08136996884157019, 2), 0.6697081463064906, 0.5649046683517427)"
xgboost,9950,"make_tuple(332, 0.19248230803980415, mul(21, mcp), 0.0021510422535724293, mcp, 0.9647074617105137, 13, 2, 0.85219526998783, 0.49031281096859)"
xgboost,168330,"make_tuple(332, 0.1923664350528732, mul(21, mcp), 0.0021751636135252865, mcp, expit(3), 13, add(0.07592294431641818, 2), sub(1, 0.14740403231693214), 0.490015855523482)"
xgboost,168337,"make_tuple(332, 0.19248230803980415, mul(21, mcp), 0.0021510422535724293, mcp, 0.9647074617105137, 13, 2, 0.85219526998783, 0.49031281096859)"
xgboost,167120,"make_tuple(332, 0.19164841433837923, mul(20, mcp), 0.0021751636135252865, mul(0.3534656418865152, truediv(mcp, add(xvar, 0.002280152276867493))), expit(3), 13, add(0.07593015247062365, 2), sub(1, 0.14740403231693214), 0.490015855523482)"
xgboost,41,"make_tuple(332, 0.19219069919210213, mul(21, mcp), 0.0021561155727170267, mcp, 0.965275645001211, 13, 2, 0.8521544288823446, 0.4898854209886342)"
xgboost,16,"make_tuple(332, 0.19219069919210213, mul(21, mcp), 0.0021561155727170267, mcp, 0.965275645001211, 13, 2, 0.8521544288823446, 0.4898854209886342)"
xgboost,125921,"make_tuple(332, 0.19219069919210213, mul(21, mcp), 0.0021561155727170267, mcp, 0.965275645001211, 13, 2, 0.8521544288823446, 0.4898854209886342)"
xgboost,3485,"make_tuple(332, 0.19248230803980415, mul(21, mcp), 0.0021510422535724293, mcp, 0.9647074617105137, 13, 2, 0.85219526998783, 0.49031281096859)"
xgboost,146817,"make_tuple(397, 0.13144609032231314, 1.0337421851848523, 0.0011731321494401743, mul(add(truediv(0.02351581016052889, xvar), mcp), add(mcp, mcp)), sub(0.9673770196107625, mkd), 13, pow(m, mcp), truediv(70, 83), 0.5086225995791496)"
xgboost,9964,"make_tuple(332, 0.19219069919210213, mul(21, mcp), 0.0021561155727170267, mcp, 0.965275645001211, 13, 2, 0.8521544288823446, 0.4898854209886342)"
