algorithm,task,expression
xgboost,3,"make_tuple(333, 0.1860659580514937, 7, 0.0021296595853030104, mul(mcp, add(0.1705306521626652, mcp)), expit(3), 10, mul(0.6802396367347671, 2), expit(add(rc, mcp)), 0.4757003324279367)"
xgboost,3573,"make_tuple(398, 0.13116227935621486, pow(truediv(1, xvar), mcp), 0.0013131595975709627, mcp, expit(add(2, 0.3593649908897846)), 13, pow(3, 0.3026996360487213), 0.8419625491315705, max(mcp, 0.2967098990629061))"
xgboost,2073,"make_tuple(392, 0.13143203458812874, sub(pow(mul(n, 782), truediv(mkd, xvar)), xvar), min(mkd, 0.0011835106081156876), sub(mcp, 0.0203676555923163), expit(2), 14, mul(2, 0.6904744716937234), 0.8525282149903696, 0.5736614050208584)"
xgboost,6,"make_tuple(392, 0.13143203458812874, sub(pow(mul(n, 782), truediv(mkd, xvar)), xvar), min(mkd, 0.0011835106081156876), sub(mcp, 0.0203676555923163), expit(2), 14, mul(2, 0.6904744716937234), 0.8525282149903696, 0.5736614050208584)"
xgboost,146818,"make_tuple(392, 0.13143203458812874, sub(pow(mul(n, 782), truediv(mkd, xvar)), xvar), min(mkd, 0.0011835106081156876), sub(mcp, 0.02060530777917647), expit(2), sub(15, xvar), mul(2, 0.6972522851825773), 0.8525282149903696, 0.5727526361121293)"
xgboost,18,"make_tuple(398, 0.13116227935621486, pow(truediv(1, xvar), mcp), 0.0013131595975709627, mcp, expit(add(2, 0.3593649908897846)), 13, pow(3, 0.3026996360487213), 0.8419625491315705, max(mcp, 0.2967098990629061))"
xgboost,2074,"make_tuple(388, 0.13138991782141327, truediv(if_gt(234, po, p, 4), po), 0.001931382044558459, mcp, expit(sub(3, max(0.5117757599372889, mul(xvar, mcp)))), sub(14, if_gt(po, m, add(mcp, mcp), expit(mkd))), pow(2, 0.41171349058677614), expit(add(pow(2, sub(mul(rc, rc), 0.12090949191910617)), mcp)), 0.5741107002013965)"
xgboost,7592,"make_tuple(397, 0.13139982476741918, truediv(1, xvar), 0.001200771578523084, mul(mcp, add(mcp, mcp)), expit(2), 13, add(1, 0.4015211652103128), expit(2), expit(mcp))"
xgboost,190411,"make_tuple(334, 0.15540476410009813, mul(truediv(0.30465194935659967, po), truediv(truediv(127, xvar), m)), 0.0011967375491510673, add(mul(mcp, mcp), mul(mcp, mcp)), expit(add(2, 0.3730039774704467)), 13, add(0.2785811990241579, 1), 0.8208639900444551, expit(mcp))"
xgboost,167121,"make_tuple(388, 0.13138991782141327, truediv(if_gt(234, po, p, 4), po), 0.001931382044558459, mcp, expit(sub(3, max(0.5117757599372889, mul(xvar, mcp)))), sub(14, if_gt(po, m, add(mcp, mcp), expit(mkd))), pow(2, 0.41171349058677614), expit(add(pow(2, sub(mul(rc, rc), 0.12090949191910617)), mcp)), 0.5741107002013965)"
xgboost,31,"make_tuple(332, 0.15534628746521484, truediv(1, xvar), 0.0011172796617508634, mul(mcp, add(mcp, mcp)), expit(if_gt(po, m, 3, 0.8834267296857022)), 13, pow(2, 0.4886647503764212), expit(if_gt(mkd, 0.004294644461302886, 2, mcp)), 0.4908694872597881)"
xgboost,3904,"make_tuple(389, 0.1314130735157428, mul(0.4607832289160779, truediv(mcp, xvar)), 0.0019310490858278034, mcp, sub(1, 0.053333456337690495), add(sub(13, mcp), 0.1874315248226217), pow(add(m, mcp), mcp), 0.8425438784240341, max(mcp, 0.4897051687015945))"
xgboost,14965,"make_tuple(388, 0.13138991782141327, truediv(if_gt(234, po, p, 4), po), 0.001931382044558459, mcp, expit(sub(3, max(0.5117757599372889, mul(xvar, mcp)))), sub(14, if_gt(po, m, add(mcp, mcp), expit(mkd))), pow(2, 0.41171349058677614), expit(add(pow(2, sub(mul(rc, rc), 0.12090949191910617)), mcp)), 0.5741107002013965)"
xgboost,10106,"make_tuple(389, 0.1314130735157428, mul(0.4607832289160779, truediv(mcp, xvar)), 0.0019310490858278034, mcp, sub(1, 0.053333456337690495), add(sub(13, mcp), 0.1874315248226217), pow(add(m, mcp), mcp), 0.8425438784240341, max(mcp, 0.4897051687015945))"
xgboost,167140,"make_tuple(332, 0.15534628746521484, truediv(1, xvar), 0.0011172796617508634, mul(mcp, add(mcp, mcp)), expit(if_gt(po, m, 3, 0.8834267296857022)), 13, pow(2, 0.4886647503764212), expit(if_gt(mkd, 0.004294644461302886, 2, mcp)), 0.4908694872597881)"
xgboost,3893,"make_tuple(332, 0.15534628746521484, truediv(1, xvar), 0.0011172796617508634, mul(mcp, add(mcp, mcp)), expit(if_gt(po, m, 3, 0.8834267296857022)), 13, pow(2, 0.4886647503764212), expit(if_gt(mkd, 0.004294644461302886, 2, mcp)), 0.4908694872597881)"
xgboost,167125,"make_tuple(332, 0.15534628746521484, truediv(1, xvar), 0.0011172796617508634, mul(mcp, add(mcp, mcp)), expit(if_gt(po, m, 3, 0.8834267296857022)), 13, pow(2, 0.4886647503764212), expit(if_gt(mkd, 0.004294644461302886, 2, mcp)), 0.4908694872597881)"
xgboost,168909,"make_tuple(334, 0.15540476410009813, mul(truediv(0.30465194935659967, add(rc, po)), truediv(truediv(127, xvar), m)), 0.0019331781930142522, add(mul(mcp, min(mcp, xvar)), mul(mcp, mcp)), expit(add(2, 0.41699781299647626)), min(add(0.002479849751174404, 13), p), add(0.2785811990241579, 1), 0.8208639900444551, expit(mcp))"
xgboost,190412,"make_tuple(388, 0.13147125615360206, mul(pow(mkd, xvar), if_gt(0.08846366534481985, xvar, 444, 8)), 0.001931617996817243, mul(add(0.10697851882496685, mcp), mcp), expit(2), 13, pow(3, 0.260264372746268), 0.8476114115169229, 0.6328985723662559)"
xgboost,9976,"make_tuple(334, 0.15540476410009813, mul(truediv(0.30465194935659967, po), truediv(truediv(127, xvar), m)), 0.0011967375491510673, add(mul(mcp, mcp), mul(mcp, mcp)), expit(add(2, 0.3730039774704467)), 13, add(0.2785811990241579, 1), 0.8208639900444551, expit(mcp))"
xgboost,3902,"make_tuple(389, 0.1314130735157428, mul(0.4607832289160779, truediv(mcp, xvar)), 0.0019310490858278034, mcp, sub(1, 0.053333456337690495), add(sub(13, mcp), 0.1874315248226217), pow(add(m, mcp), mcp), 0.8425438784240341, max(mcp, 0.4897051687015945))"
xgboost,3907,"make_tuple(332, 0.15534628746521484, truediv(1, xvar), 0.0011172796617508634, mul(mcp, add(mcp, mcp)), expit(if_gt(po, m, 3, 0.8834267296857022)), 13, pow(2, 0.4886647503764212), expit(if_gt(mkd, 0.004294644461302886, 2, mcp)), 0.4908694872597881)"
xgboost,9910,"make_tuple(388, 0.13138991782141327, truediv(if_gt(234, po, p, 4), po), 0.001931382044558459, mcp, expit(sub(3, max(0.5117757599372889, mul(xvar, mcp)))), sub(14, if_gt(po, m, add(mcp, mcp), expit(mkd))), pow(2, 0.41171349058677614), expit(add(pow(2, sub(mul(rc, rc), 0.12090949191910617)), mcp)), 0.5741107002013965)"
xgboost,15,"make_tuple(389, 0.1314130735157428, mul(0.4607832289160779, truediv(mcp, xvar)), 0.0019310490858278034, mcp, sub(1, 0.053333456337690495), add(sub(13, mcp), 0.1874315248226217), pow(add(m, mcp), mcp), 0.8425438784240341, max(mcp, 0.4897051687015945))"
xgboost,9978,"make_tuple(334, 0.15540476410009813, mul(truediv(0.30465194935659967, add(rc, po)), truediv(truediv(127, xvar), m)), 0.0019331781930142522, add(mul(mcp, min(mcp, xvar)), mul(mcp, mcp)), expit(add(2, 0.41699781299647626)), min(add(0.002479849751174404, 13), p), add(0.2785811990241579, 1), 0.8208639900444551, expit(mcp))"
xgboost,189927,"make_tuple(388, 0.13138991782141327, truediv(if_gt(234, po, p, 4), po), 0.001931382044558459, mcp, expit(sub(3, max(0.5117757599372889, mul(xvar, mcp)))), sub(14, if_gt(po, m, add(mcp, mcp), expit(mkd))), pow(2, 0.41171349058677614), expit(add(pow(2, sub(mul(rc, rc), 0.12090949191910617)), mcp)), 0.5741107002013965)"
xgboost,3510,"make_tuple(397, 0.13139982476741918, truediv(1, xvar), 0.001200771578523084, mul(mcp, add(mcp, mcp)), expit(2), 13, add(1, 0.4015211652103128), expit(2), expit(mcp))"
xgboost,9970,"make_tuple(388, 0.13138991782141327, truediv(if_gt(234, po, p, 4), po), 0.001931382044558459, mcp, expit(sub(3, max(0.5117757599372889, mul(xvar, mcp)))), sub(14, if_gt(po, m, add(mcp, mcp), expit(mkd))), pow(2, 0.41171349058677614), expit(add(pow(2, sub(mul(rc, rc), 0.12090949191910617)), mcp)), 0.5741107002013965)"
xgboost,3549,"make_tuple(332, 0.15534628746521484, truediv(1, xvar), 0.0011172796617508634, mul(mcp, add(mcp, mcp)), expit(if_gt(po, m, 3, 0.8834267296857022)), 13, pow(2, 0.4886647503764212), expit(if_gt(mkd, 0.004294644461302886, 2, mcp)), 0.4908694872597881)"
xgboost,168912,"make_tuple(394, 0.13466008426783985, mul(6, mcp), mul(0.19400424058368246, mkd), mul(mcp, add(mcp, mcp)), expit(2), 10, pow(m, mcp), 0.785917340252008, if_gt(5, m, 0.7984486732408366, 0.3306458902720429))"
xgboost,168908,"make_tuple(394, 0.13466008426783985, mul(6, mcp), mul(0.19400424058368246, mkd), mul(mcp, add(mcp, mcp)), expit(2), 10, pow(m, mcp), 0.785917340252008, if_gt(5, m, 0.7984486732408366, 0.3306458902720429))"
xgboost,3560,"make_tuple(394, 0.13464138142524187, 1.05047363369243, mul(mkd, 0.1931527682199742), truediv(pow(add(mcp, mul(pow(xvar, rc), add(mcp, mcp))), xvar), m), expit(add(2, 0.2774928334182002)), 10, 1.294426182465596, expit(1), 0.6811092750568455)"
xgboost,12,"make_tuple(334, 0.18608277748491828, add(add(rc, add(3, mcp)), mcp), if_gt(6, m, mkd, 0.001971719510465069), add(mcp, mkd), expit(2), add(7, sub(xvar, mcp)), add(2, sub(0.0019183592967583188, 0.6414133756779011)), add(expit(1), 0.05993975761771784), 0.5736932749450725)"
xgboost,9957,"make_tuple(334, 0.18608277748491828, add(add(rc, add(3, mcp)), mcp), if_gt(6, m, mkd, 0.001971719510465069), add(mcp, mkd), expit(2), add(7, sub(xvar, mcp)), add(2, sub(0.0019183592967583188, 0.6414133756779011)), add(expit(1), 0.05993975761771784), 0.5736932749450725)"
xgboost,145681,"make_tuple(394, 0.13292797531179243, 1.037305508108986, mul(mkd, mcp), mul(mcp, add(mcp, min(mcp, xvar))), mul(3, 0.30241460806073756), 10, sub(2, 0.7056097802611974), 0.7965698428338274, 0.6874544464915203)"
xgboost,146800,"make_tuple(394, 0.13483013068616254, if_gt(n, po, mul(mcp, 15), 0.0012643982058256542), truediv(mkd, 5), mul(mcp, 0.1225570810113437), 0.9072155304579375, 10, pow(10, 0.1109831520895588), 0.7908176897282138, 0.6542794861478975)"
xgboost,49,"make_tuple(394, 0.13464138142524187, 1.05047363369243, mul(mkd, 0.1931527682199742), truediv(pow(add(mcp, mul(pow(xvar, rc), add(mcp, mcp))), xvar), m), expit(add(2, 0.2774928334182002)), 10, 1.294426182465596, expit(1), 0.6811092750568455)"
xgboost,14971,"make_tuple(394, 0.1358062736158629, pow(mul(mcp, 20), xvar), truediv(mkd, 4), truediv(mcp, 8), expit(2), 10, 1.279237031323451, 0.7852643873207154, 0.6546689453414598)"
xgboost,14952,"make_tuple(394, 0.13483013068616254, if_gt(n, po, mul(mcp, 15), 0.0012643982058256542), truediv(mkd, 5), mul(mcp, 0.1225570810113437), 0.9072155304579375, 10, pow(10, 0.1109831520895588), 0.7908176897282138, 0.6542794861478975)"
xgboost,125920,"make_tuple(394, 0.13464138142524187, 1.05047363369243, mul(mkd, 0.1931527682199742), truediv(pow(add(mcp, mul(pow(xvar, rc), add(mcp, mcp))), xvar), m), expit(add(2, 0.2774928334182002)), 10, 1.294426182465596, expit(1), 0.6811092750568455)"
xgboost,3481,"make_tuple(394, 0.13464138142524187, 1.05047363369243, mul(mkd, 0.1931527682199742), truediv(pow(add(mcp, mul(pow(xvar, rc), add(mcp, mcp))), xvar), m), expit(add(2, 0.2774928334182002)), 10, 1.294426182465596, expit(1), 0.6811092750568455)"
xgboost,53,"make_tuple(334, 0.18608277748491828, add(add(rc, add(3, mcp)), mcp), if_gt(6, m, mkd, 0.001971719510465069), add(mcp, mkd), expit(2), add(7, sub(xvar, mcp)), add(2, sub(0.0019183592967583188, 0.6414133756779011)), add(expit(1), 0.05993975761771784), 0.5736932749450725)"
xgboost,10101,"make_tuple(394, 0.13292797531179243, 1.037305508108986, mul(mkd, mcp), mul(mcp, add(mcp, min(mcp, xvar))), mul(3, 0.30241460806073756), 10, sub(2, 0.7056097802611974), 0.7965698428338274, 0.6874544464915203)"
xgboost,146212,"make_tuple(394, 0.13464138142524187, 1.05047363369243, mul(mkd, 0.1931527682199742), truediv(pow(add(mcp, mul(pow(xvar, rc), add(mcp, mcp))), xvar), m), expit(add(2, 0.2774928334182002)), 10, 1.294426182465596, expit(1), 0.6811092750568455)"
xgboost,32,"make_tuple(394, 0.13464138142524187, 1.05047363369243, mul(mkd, 0.1931527682199742), truediv(pow(add(mcp, mul(pow(xvar, rc), add(mcp, mcp))), xvar), m), expit(add(2, 0.2774928334182002)), 10, 1.294426182465596, expit(1), 0.6811092750568455)"
xgboost,146195,"make_tuple(394, 0.13466008426783985, mul(6, mcp), mul(0.19400424058368246, mkd), mul(mcp, add(mcp, mcp)), expit(2), 10, pow(m, mcp), 0.785917340252008, if_gt(5, m, 0.7984486732408366, 0.3306458902720429))"
xgboost,14970,"make_tuple(394, 0.13292797531179243, 1.037305508108986, mul(mkd, mcp), mul(mcp, add(mcp, min(mcp, xvar))), mul(3, 0.30241460806073756), 10, sub(2, 0.7056097802611974), 0.7965698428338274, 0.6874544464915203)"
xgboost,11,"make_tuple(394, 0.13464138142524187, 1.05047363369243, mul(mkd, 0.1931527682199742), truediv(pow(add(mcp, mul(pow(xvar, rc), add(mcp, mcp))), xvar), m), expit(add(2, 0.2774928334182002)), 10, 1.294426182465596, expit(1), 0.6811092750568455)"
xgboost,9981,"make_tuple(394, 0.1358062736158629, pow(mul(mcp, 20), xvar), truediv(mkd, 4), truediv(mcp, 8), expit(2), 10, 1.279237031323451, 0.7852643873207154, 0.6546689453414598)"
xgboost,22,"make_tuple(394, 0.13464138142524187, 1.05047363369243, mul(mkd, 0.1931527682199742), truediv(pow(add(mcp, mul(pow(xvar, rc), add(mcp, mcp))), xvar), m), expit(add(2, 0.2774928334182002)), 10, 1.294426182465596, expit(1), 0.6811092750568455)"
xgboost,167124,"make_tuple(334, 0.18608277748491828, add(add(rc, add(3, mcp)), mcp), if_gt(6, m, mkd, 0.001971719510465069), add(mcp, mkd), expit(2), add(7, sub(xvar, mcp)), add(2, sub(0.0019183592967583188, 0.6414133756779011)), add(expit(1), 0.05993975761771784), 0.5736932749450725)"
xgboost,168910,"make_tuple(394, 0.13464138142524187, 1.05047363369243, mul(mkd, 0.1931527682199742), truediv(pow(add(mcp, mul(pow(xvar, rc), add(mcp, mcp))), xvar), m), expit(add(2, 0.2774928334182002)), 10, 1.294426182465596, expit(1), 0.6811092750568455)"
xgboost,3945,"make_tuple(394, 0.13167791267654672, mul(xvar, mul(mcp, min(20, if_gt(n, p, po, 0.0017101907923800573)))), truediv(mkd, 5), min(mul(mcp, add(0.008494494211631728, max(rc, add(mcp, mcp)))), xvar), 0.905014046407117, sub(add(11, xvar), mcp), pow(10, 0.11100736153444055), 0.7908176897282138, 0.6542794861478975)"
xgboost,125922,"make_tuple(334, 0.18606634475486053, mul(mcp, 21), 0.0021340417232154716, mcp, mul(0.3179975970233279, sub(3, mkd)), 10, 2, mul(0.2794321865313982, 3), truediv(4, min(p, 9)))"
xgboost,3913,"make_tuple(398, 0.13116711954889756, 1.0475861166244733, 0.0011732396128526221, mul(add(min(mcp, xvar), mcp), mcp), sub(expit(3), mkd), min(p, if_gt(p, n, 0.5763294486339318, max(m, 13))), pow(m, mcp), 0.8420987546729755, 0.5087634469610325)"
xgboost,9986,"make_tuple(334, 0.18606634475486053, mul(mcp, 21), 0.0021340417232154716, mcp, mul(0.3179975970233279, sub(3, mkd)), 10, 2, mul(0.2794321865313982, 3), truediv(4, min(p, 9)))"
xgboost,168911,"make_tuple(398, 0.13116711954889756, 1.0475861166244733, 0.0011732396128526221, mul(add(min(mcp, xvar), mcp), mcp), sub(expit(3), mkd), min(p, if_gt(p, n, 0.5763294486339318, max(m, 13))), pow(m, mcp), 0.8420987546729755, 0.5087634469610325)"
xgboost,10090,"make_tuple(335, 0.18613011393315657, mul(mcp, mul(33, mcp)), 0.00213506518476473, mcp, expit(3), 10, add(2, 0.07596386279451434), 0.84144380461552, 0.4908187531427879)"
xgboost,14954,"make_tuple(398, 0.13116711954889756, 1.0475861166244733, 0.0011732396128526221, mul(add(min(mcp, xvar), mcp), mcp), sub(expit(3), mkd), min(p, if_gt(p, n, 0.5763294486339318, max(m, 13))), pow(m, mcp), 0.8420987546729755, 0.5087634469610325)"
xgboost,146820,"make_tuple(335, 0.18613011393315657, mul(mcp, mul(33, mcp)), 0.0021343382270562535, mul(add(rc, mcp), max(0.12570001171867884, mcp)), sub(expit(if_gt(25, m, 3, 4)), mkd), 10, add(2, 0.07596995182391558), 0.84144380461552, 0.4908187531427879)"
xgboost,219,"make_tuple(335, 0.18613011393315657, mul(mcp, mul(33, mcp)), 0.0021343382270562535, mul(add(rc, mcp), max(0.12570001171867884, mcp)), sub(expit(if_gt(25, m, 3, 4)), mkd), 10, add(2, 0.07596995182391558), 0.84144380461552, 0.4908187531427879)"
xgboost,9985,"make_tuple(398, 0.13116804294777584, 1, 0.001017039427691424, mul(mcp, add(min(mcp, xvar), add(mcp, truediv(0.008659992031993722, xvar)))), 0.9645791220037082, add(mkd, 13), min(max(1.403731417180606, truediv(0.12029853900110446, if_gt(0.06388150621187488, mkd, xvar, 0.006944497077001609))), po), expit(2), 0.5282091531570686)"
xgboost,3022,"make_tuple(398, 0.13116711954889756, 1.0475861166244733, 0.0011732396128526221, mul(add(min(mcp, xvar), mcp), mcp), sub(expit(3), mkd), min(p, if_gt(p, n, 0.5763294486339318, max(m, 13))), pow(m, mcp), 0.8420987546729755, 0.5087634469610325)"
xgboost,168335,"make_tuple(335, 0.18613011393315657, mul(mcp, mul(33, mcp)), 0.0021343382270562535, mul(add(rc, mcp), max(0.12570001171867884, mcp)), sub(expit(if_gt(25, m, 3, 4)), mkd), 10, add(2, 0.07596995182391558), 0.84144380461552, 0.4908187531427879)"
xgboost,10093,"make_tuple(335, 0.18613011393315657, mul(mcp, mul(33, mcp)), 0.00213506518476473, mcp, expit(3), 10, add(2, 0.07596386279451434), 0.84144380461552, 0.4908187531427879)"
xgboost,167211,"make_tuple(398, 0.13116711954889756, 1.0475861166244733, 0.0011732396128526221, mul(add(min(mcp, xvar), mcp), mcp), sub(expit(3), mkd), min(p, if_gt(p, n, 0.5763294486339318, max(m, 13))), pow(m, mcp), 0.8420987546729755, 0.5087634469610325)"
xgboost,9952,"make_tuple(400, 0.13117064533958722, truediv(1, xvar), truediv(mkd, 3), mul(add(mcp, mcp), mcp), expit(2), 13, 1.4034174645379456, 0.8421477113364885, 0.5075927423348509)"
xgboost,23,"make_tuple(398, 0.13116711954889756, 1.0475861166244733, 0.0011732396128526221, mul(add(min(mcp, xvar), mcp), mcp), sub(expit(3), mkd), min(p, if_gt(p, n, 0.5763294486339318, max(m, 13))), pow(m, mcp), 0.8420987546729755, 0.5087634469610325)"
xgboost,3493,"make_tuple(334, 0.18606634475486053, mul(mcp, 21), 0.0021340417232154716, mcp, mul(0.3179975970233279, sub(3, mkd)), 10, 2, mul(0.2794321865313982, 3), truediv(4, min(p, 9)))"
xgboost,9946,"make_tuple(334, 0.18606634475486053, mul(mcp, 21), 0.0021340417232154716, mcp, mul(0.3179975970233279, sub(3, mkd)), 10, 2, mul(0.2794321865313982, 3), truediv(4, min(p, 9)))"
xgboost,37,"make_tuple(398, 0.13116804294777584, 1, 0.001017039427691424, mul(mcp, add(min(mcp, xvar), add(mcp, truediv(0.008659992031993722, xvar)))), 0.9645791220037082, add(mkd, 13), min(max(1.403731417180606, truediv(0.12029853900110446, if_gt(0.06388150621187488, mkd, xvar, 0.006944497077001609))), po), expit(2), 0.5282091531570686)"
xgboost,146819,"make_tuple(334, 0.18606634475486053, mul(mcp, 21), 0.0021340417232154716, mcp, mul(0.3179975970233279, sub(3, mkd)), 10, 2, mul(0.2794321865313982, 3), truediv(4, min(p, 9)))"
xgboost,168338,"make_tuple(400, 0.13117064533958722, truediv(1, xvar), truediv(mkd, 3), mul(add(mcp, mcp), mcp), expit(2), 13, 1.4034174645379456, 0.8421477113364885, 0.5075927423348509)"
xgboost,3918,"make_tuple(398, 0.13116804294777584, 1, 0.001017039427691424, mul(mcp, add(min(mcp, xvar), add(mcp, truediv(0.008659992031993722, xvar)))), 0.9645791220037082, add(mkd, 13), min(max(1.403731417180606, truediv(0.12029853900110446, if_gt(0.06388150621187488, mkd, xvar, 0.006944497077001609))), po), expit(2), 0.5282091531570686)"
xgboost,146607,"make_tuple(335, 0.18613011393315657, mul(mcp, mul(33, mcp)), 0.00213506518476473, mcp, expit(3), 10, add(2, 0.07596386279451434), 0.84144380461552, 0.4908187531427879)"
xgboost,146821,"make_tuple(398, 0.13116804294777584, 1, 0.001017039427691424, mul(mcp, add(min(mcp, xvar), add(mcp, truediv(0.008659992031993722, xvar)))), 0.9645791220037082, add(0.06960373900727905, 13), min(max(1.403731417180606, truediv(0.12091446003415235, max(0.0059879586083234956, if_gt(0.058283776919380324, mkd, xvar, 0.006944497077001609)))), po), expit(2), 0.5092264347253778)"
xgboost,168339,"make_tuple(397, 0.13144609032231314, 1.0337421851848523, 0.0011731321494401743, mul(add(truediv(0.02351581016052889, xvar), mcp), add(mcp, mcp)), sub(0.9673770196107625, mkd), 13, pow(m, mcp), truediv(70, 83), 0.5086225995791496)"
xgboost,9956,"make_tuple(331, 0.19183971497358984, min(po, if_gt(mcp, 0.10963039025777163, add(rc, if_gt(99, mul(36, m), 15, mkd)), mcp)), 0.002125254758800866, mcp, expit(3), 13, add(truediv(0.0726713695404439, xvar), 2), add(expit(mcp), mkd), expit(0.2573626915888992))"
xgboost,168331,"make_tuple(397, 0.13144609032231314, 1.0337421851848523, 0.0011731321494401743, mul(add(truediv(0.02351581016052889, xvar), mcp), add(mcp, mcp)), sub(0.9673770196107625, mkd), 13, pow(m, mcp), truediv(70, 83), 0.5086225995791496)"
xgboost,9977,"make_tuple(335, 0.19218057362715846, mul(25, max(mkd, pow(mcp, m))), 0.0021206657742311855, mcp, expit(3), 13, 2, 0.8524538051827233, truediv(33, 67))"
xgboost,168336,"make_tuple(397, 0.13144609032231314, 1.0337421851848523, 0.0011731321494401743, mul(add(truediv(0.02351581016052889, xvar), mcp), add(mcp, mcp)), sub(0.9673770196107625, mkd), 13, pow(m, mcp), truediv(70, 83), 0.5086225995791496)"
xgboost,3021,"make_tuple(397, 0.13144609032231314, 1.0337421851848523, 0.0011731321494401743, mul(add(truediv(0.02351581016052889, xvar), mcp), add(mcp, mcp)), sub(0.9673770196107625, mkd), 13, pow(m, mcp), truediv(70, 83), 0.5086225995791496)"
